RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5;Mean6;Var6;Mean7;Var7
106;81341.90703354293;2.384275410579094E8;6429.554928386583;1517197.03008843;3996.4678056131656;668108.7778288615;1109.6084654642466;51472.93995578734;925.6814621630074;58735.32323983402;311.8322338974173;19043.95862795609;85.96496124874689;534.4291200907263
107;81340.35031945;2.3841677243712774E8;6427.635833776681;1515370.3151745582;3995.2478666308034;665563.1622158344;1107.3707493802224;51217.631675700744;928.0080319227709;58986.921315965155;311.13162330576785;18767.989047513434;85.87756253711588;519.6169885801135
108;81339.21614601588;2.3841719697665483E8;6427.71610139506;1517017.1051172398;3993.8246126728845;660141.657492696;1108.8189972673658;51171.498717727234;929.0656641138307;59114.484014106325;310.10355466899256;18607.38678566974;85.90327267198508;505.05552075477596
109;81333.79123963602;2.3838998287125894E8;6426.077326803749;1514100.4350322422;3990.611574091333;659096.6633577731;1112.243913190142;51516.850724693446;926.0471452266863;59287.560489876356;311.5392590292027;18694.188170981175;85.63543526638449;504.5795733455294
110;81333.800592417;2.3838822799005347E8;6426.2536841702295;1515384.5716548183;3992.9315260649;661474.1152029188;1109.9653483304362;50763.083883543055;925.4748826504939;58964.48505358135;312.8239873420749;18597.186289113055;85.05793978232398;526.0646017292902
111;81333.98166317819;2.3836708180876872E8;6429.144573347076;1518819.7355836916;3993.3601480873194;661446.1282299025;1110.8382322644768;49337.16466465009;924.5800831487144;58768.47923710198;314.78235635929155;18715.122288680097;85.58375348727334;534.1460383546315
112;81335.94836800064;2.383635989658817E8;6422.086592068377;1519481.1034768214;3983.011276279309;669646.1160649258;1113.1656050517222;49362.0242629742;923.6958984519754;58392.489118501755;316.9135961588269;18939.73697266941;85.3002161265423;535.8648463270877
113;81334.46981353538;2.3834981780803674E8;6423.391498981146;1520831.0953317739;3983.5685135197396;669105.6307986554;1113.02097446122;49068.71010224623;924.0014848471133;58132.608278909756;317.37020925946905;18602.91723383595;85.43031689360238;527.8505509389487
114;81331.56721097512;2.3833830143093306E8;6420.186857523512;1519270.1053637993;3981.68736052517;668943.7798011109;1111.5658560022746;48515.656050819074;925.077529766897;57950.08710448842;316.86535838592994;18367.53601239955;84.99075284323958;533.0328544011733
115;81326.88954694709;2.3832334077098688E8;6418.724714765218;1517720.2209653603;3986.085113777014;671469.893846016;1108.974136458694;48014.376812869334;922.76841727561;58110.66908188824;315.64644750969995;18274.689669432806;85.25059974419833;515.7887105686498
116;81328.12460068126;2.383405517208749E8;6419.000616558782;1516923.6572496425;3983.037046424477;669008.4693129382;1110.5541143783157;47586.7856859101;922.9440701546275;57861.43528589751;317.1051459055576;18320.253818324818;85.3602396958037;511.7522828052615
