TrueTau1;EstTau1;UncorrVar1;CorrVar1;Samp1;Model1;TrueTau2;EstTau2;UncorrVar2;CorrVar2;Samp2;Model2;TrueTau3;EstTau3;UncorrVar3;CorrVar3;Samp3;Model3;TrueTau4;EstTau4;UncorrVar4;CorrVar4;Samp4;Model4;TrueTau5;EstTau5;UncorrVar5;CorrVar5;Samp5;Model5;TrueTau6;EstTau6;UncorrVar6;CorrVar6;Samp6;Model6;TrueTau7;EstTau7;UncorrVar7;CorrVar7;Samp7;Model7
88582.83081725134;78190.53731859382;4.058114062745312E7;4.0538111490111575E7;4.050424022463038E7;33871.265481196344;7229.830880927318;6571.916214113015;296602.02559907886;287999.7464630803;274934.55548044475;13065.19098263554;4693.093609554416;4342.1980056944485;166592.96583653527;154022.69500384096;116784.4258108928;37238.26919294814;1157.2085130405424;942.7270535367459;50932.01197924247;34690.519101842874;6750.557689591073;27939.961412251803;888.8196574575965;815.8181739097391;18325.478193116323;16603.602262054737;6364.349430223421;10239.252831831316;394.4703882002911;384.0162406230956;13366.799605036267;9477.462153127355;1448.9178217025574;8028.544331424798;96.23871267451585;87.15674034898227;625.9699304362997;437.16870199176753;107.48615887077811;329.6825431209894
88589.37472012664;85920.53003563246;3.6665888783082575E7;3.666025212590359E7;3.66130244260236E7;47227.69987998903;7228.282054244687;6942.951791328949;278068.3168125675;265806.71135972335;250108.8029198031;15697.908439920226;4684.065542172552;4598.135980968068;147944.0347948514;130984.85601026585;107573.05527344464;23411.800736821213;1158.7923920923847;1154.8279589061617;61557.81917624017;39387.08695534103;8517.509474389823;30869.57748095121;884.4211741013555;758.6941099352047;20781.599673164885;16598.047024586886;5494.455310460873;11103.59171412601;402.78610575378747;321.27726494894216;15379.683777378732;9799.973469421087;988.1266311736852;8811.846838247402;98.21684012461839;110.01647657057103;826.0314549675181;566.4302420280991;176.49054670146418;389.9396953266349
88579.28595794109;86717.25237120524;3.613255000016732E7;3.61208060381879E7;3.6087789580964014E7;33016.45722388476;7216.581851030573;6910.355832233825;250054.13458934033;236450.43049366443;220919.00105531682;15531.429438347608;4659.305597471461;4656.851384087621;143353.48737211502;125303.77405762707;91626.42994657949;33677.34411104758;1181.2605017069156;1014.9965201043664;49098.14566001243;34117.91468923753;6981.986386587192;27135.928302650333;883.780092891792;931.3199207753693;29706.905518516367;25378.39024168897;6833.327133292117;18545.06310839685;399.33965689947837;228.51232701145167;20012.971788213774;15625.410495676671;427.63246337289405;15197.778032303777;92.89600206094751;78.67568025501326;572.5310088528713;320.03005480474616;76.48398257641168;243.54607222833448
88549.2748768091;89019.89046611397;4.135698578472036E7;4.133705783159116E7;4.129736675515802E7;39691.07643313706;7202.279678246002;7234.343989712746;303227.14873601944;294312.28070368647;281477.7789826923;12834.501720994187;4706.611986965331;4542.822580991828;165204.97342710863;151899.88558916835;107141.77181169359;44758.11377747478;1140.586600531326;1319.8538625865965;58332.431855812014;49272.93487473289;10670.906669017519;38602.028205715374;851.2435623589961;885.6932543860291;23345.097169730052;22109.03164755245;6875.555011632863;15233.476635919586;410.5900237112824;323.983183795655;16730.260193240443;13925.858522630711;942.7089353819042;12983.149587248807;93.24750467909422;161.99110795264534;1255.7227972488488;1022.8726953937946;162.33002737696074;860.5426680168339
88583.05389656554;91091.5452787317;3.528433255062198E7;3.526156872407401E7;3.521903392952761E7;42534.79454640299;7213.165289778249;7657.38728509576;306684.654407305;269248.4007558569;249574.78323754625;19673.61751831061;4685.735005075004;4910.42418572742;213462.59653813907;146699.24134601947;109320.45931746432;37378.78202855514;1159.9559198770992;1440.855893495778;112563.83042801617;56707.322068462934;9674.385504512587;47032.936563950345;891.1553688880124;900.9570672797859;35535.150481615005;28729.48212696029;4590.004689579066;24139.477437381225;382.89425732946415;332.32890959341444;26452.57159795445;14912.958830385016;682.958414161692;14230.000416223324;93.42473860862101;72.82122899935351;845.6174388830759;284.982234340025;58.163613337427265;226.81862100259775
88574.4365508234;85118.979759619;4.77652631269861E7;4.7720845565864265E7;4.768342269787266E7;37422.86799160391;7234.2779965702675;7078.757253243227;350891.5743131166;335031.0217268928;319761.80544893455;15269.216277958243;4657.2909836095905;4737.033153533762;194034.49394257547;174885.20622772322;143086.4007908186;31798.80543690463;1192.5895647555863;1347.2478293521249;95477.4551483181;57917.999579719486;13962.079167993203;43955.920411726285;874.3079952568366;643.2006601489323;19105.85911872711;15042.84394794579;3731.896645950479;11310.947301995311;413.07440306297485;256.0276244406223;20149.27268890953;8657.77854141775;632.4112202242226;8025.3673211935275;97.01504988525198;95.24798576778451;697.0759985761754;452.3934303632718;120.64024069508142;331.7531896681904
88606.78126672895;73365.72470799499;3.692171612195561E7;3.687783438932557E7;3.6846223947184026E7;31610.44214154035;7201.167272571883;5936.3045329185015;258125.8821745754;253330.07352041552;242203.514204957;11126.559315458522;4648.594573509434;3643.539618425657;126394.05763017727;117156.33477181851;88569.79307678137;28586.541695037144;1175.9936705341138;1174.662069564213;59673.72943345253;44230.947709924374;11862.592234087215;32368.35547583716;880.3700264568815;832.19201475737;24994.888863682478;21762.919117236044;8008.34943012846;13754.569687107585;403.5001600768025;219.29506741249475;16628.756065920697;12056.156717752634;561.6570310393198;11494.499686713314;92.70884199464194;66.61576275876736;351.34273761148495;221.80807586445246;54.75589344374259;167.05218242070987
88600.33867184877;83339.95062097485;3.377695496536754E7;3.376104864799622E7;3.372473618046861E7;36312.46752760559;7197.4541657189875;6958.794872185175;251770.1809145584;248503.46059782297;235153.55433782376;13349.906259999203;4651.634182119428;4517.8806907441995;148104.3992708973;134188.69864650382;92845.53177228052;41343.1668742233;1170.0254951864802;1116.7088999929517;57586.858858055435;42949.45442886153;6818.42998783793;36131.0244410236;889.3841040195869;972.5346932901325;26664.32687282708;25293.914644170425;8327.82023917638;16966.094404994044;393.3640765765795;226.92827906638485;18889.867001581384;16048.482741641812;472.6790213943401;15575.803720247472;93.04630781688711;124.7423090915125;823.681168622372;641.6576369194491;146.43741286700947;495.2202240524397
88570.20473644965;91764.2340347592;3.447742355903559E7;3.447215600268143E7;3.443252484689072E7;39631.15579070896;7209.352096982668;7596.4545555852665;252253.90545115582;243188.54172800147;225675.6971492073;17512.844578794175;4700.723411612741;4970.859110167425;148749.8284920929;135986.9379076148;94982.32046369274;41004.61744392208;1130.9615166992444;1136.3983809288575;57228.39451264468;36135.04804604445;6622.984944271109;29512.063101773347;899.6643366465207;883.7425559766885;23116.536315731584;17394.741003329367;4702.489911198784;12692.251092130584;383.0924090602339;512.6982438072316;19741.53324778938;12725.852112553705;1606.3561515085826;11119.495961045122;94.9104229639305;92.75626470507656;567.3394192402625;368.7873864638212;84.3268433982734;284.46054306554777
88588.14222433249;84207.6326379107;4.2705852034835055E7;4.268615248329796E7;4.264492474395123E7;41227.73934672773;7206.559365078725;6795.79886318714;341812.66724271124;300541.94666071347;284663.62926269445;15878.317398019019;4678.980192376744;4538.399189563602;191139.027708237;153968.22924272402;116501.89052420671;37466.338718517305;1145.694473464413;1133.9488354654184;71232.18356026632;45144.016812025606;8846.127573908985;36297.88923811662;882.706187281737;730.8015922967595;16606.815483882743;14943.471612803565;6170.8169555578925;8772.654657245672;402.4331045214802;307.1676576366537;23219.36348865582;10157.537255087223;1150.1892010324693;9007.348054054753;96.74540743432594;85.48158822470943;939.0578885920308;393.20353686978785;120.87595073014354;272.3275861396443
88578.83255840083;85504.1202949342;5.6376986352348834E7;5.637042082661751E7;5.63319348991136E7;38485.92750390619;7220.929386590678;6914.732738318691;401384.5904238981;384309.7530437354;367056.6815808756;17253.071462859807;4679.995886583789;4551.7568862667995;234244.3411314004;186922.81201927227;154536.22669434713;32386.585324925138;1167.5465972047455;1040.017559372682;57546.19471774572;37514.314802062574;9913.68629291103;27600.628509151542;880.6364538918143;795.786411053854;25837.463440456886;17831.710803525937;8564.844015620509;9266.86678790543;398.4781913663957;435.2833808890977;23914.31634253182;12838.689509039985;2604.3145071718527;10234.375001868131;94.27225754394424;91.88850073625109;947.4998137342991;393.3757010190486;108.5661364686346;284.80956455041405
88560.20420075118;90087.07703541033;4.258221015672037E7;4.255950975065063E7;4.250855213164818E7;50957.61900244653;7221.8782171421;7309.829601764927;307778.3035766475;304648.7049265843;286321.0256656532;18327.679260931152;4694.103944370153;5036.778592461351;195970.32227298492;164374.67653370925;132029.13405626174;32345.54247744751;1156.134345525126;933.9272522957502;47860.22501483718;23532.84323453004;5114.460408638015;18418.382825892026;882.0032987632668;864.7502001600639;22528.433465911025;18806.80511299338;7785.68255090429;11021.12256208909;397.19188666336123;363.3118497209992;16799.480758517762;11512.531007800138;1462.0906044250708;10050.440403375067;92.4447418201885;111.0617071267586;928.5096884129987;586.0753171551708;126.69869077892044;459.37662637625033
88568.14716422415;92402.14420170466;3.2112804285181392E7;3.2101813548973847E7;3.2062635757108375E7;39177.79186547175;7254.164614860444;7683.181763521812;260828.22885191537;250616.33886667344;231094.2482884177;19522.09057825574;4704.192100684407;4597.7534601053285;148663.09716879594;141566.28726213734;75846.50413612611;65719.78312601121;1167.360163549673;1355.104114822948;71753.7316530218;60997.18790432939;7767.683516275013;53229.504388054374;869.8150681436737;1054.6604926198374;33804.85657583149;25503.126644046817;9945.061345850107;15558.06529819671;417.6986770211203;530.2906064722955;25005.31953266078;17620.75801222014;2672.5802302085267;14948.177782011611;95.09860546158927;145.3730895013992;1029.9018509059847;869.3179085212092;202.61887499900263;666.6990335222066
88574.97091043758;85688.0840017902;3.697220176650001E7;3.695795194508454E7;3.6913595840244405E7;44356.104840137064;7208.512958820236;6988.00574788019;288348.9936486871;269081.6974129703;250999.53419093214;18082.163222038158;4681.676978200805;4518.0145443047995;151311.3656498161;144051.25310507417;102669.6802828617;41381.57282221246;1145.3385617303559;1171.2599440788663;56721.36628980455;44550.10130583845;7575.896637341376;36974.20466849707;864.283792983947;748.3100225651873;14877.227837137687;12355.064687660024;4385.859965302476;7969.204722357548;421.5668080548108;439.2890315331088;18250.403672714532;10596.412418034872;1543.0309468924006;9053.381471142471;95.64681785029646;111.13220539823986;877.5126938803304;599.9931889116359;161.87394259780808;438.11924631382783
88571.14036356981;82221.21849562138;3.852595823327013E7;3.850619405458728E7;3.8476800265097596E7;29393.78948968649;7201.921799538595;6764.139996668558;274058.79566833295;268051.97175189573;253947.56855816997;14104.403193725768;4687.231963610349;3957.9649912019418;165353.01707964443;137375.34112796473;82892.79010016969;54482.55102779504;1147.6200581384417;1541.414327797604;120128.73658149008;67944.64437930318;14371.67592224117;53572.968457062016;880.5536356541709;697.4052641707752;12172.903494283473;11477.463032730026;4417.44005687942;7060.022975850607;390.32474122840364;484.65658887140177;25159.77324085361;9205.939396608996;2227.9389616267936;6978.000434982203;96.19140090727743;82.69882462683385;617.765329302571;344.37490939551975;74.8370466098258;269.53786278569396
88617.34843291355;87752.07838179661;3.3594781636697516E7;3.35836728801827E7;3.354489250599047E7;38780.3741922304;7263.1108138183035;7221.982903445867;269046.0597647397;245436.3638268099;227881.0326720058;17555.331154804095;4692.476685288375;4308.154049460617;128096.26568442842;117126.36633704856;83413.52972222051;33712.83661482805;1202.036747054633;1454.2890372841503;67419.30231348323;55731.2448283876;10077.330109284707;45653.91471910289;868.4415985135242;860.235660847667;21232.874401476336;19172.818803310067;5183.2424066273015;13989.576396682765;407.693397753542;502.5341677023422;21285.21944373333;13027.668412119605;1902.4936153472984;11125.174796772306;92.46238520820432;96.76998815109414;768.4849722116462;489.53757968377073;83.46829157877873;406.069288104992
88580.18164661911;77552.52424264273;3.447336379196185E7;3.44577448338225E7;3.4423439300424345E7;34305.53339815885;7209.057154944328;6164.339578327932;249476.82203318598;236731.26092467783;223870.45311159772;12860.807813080115;4655.144322719522;3773.1920038724193;148086.02626515744;105845.85593361687;80970.71987846142;24875.136055155454;1188.7129617165801;1256.5618087207156;62352.63785642518;43804.312534158336;11062.232887945169;32742.079646213166;861.8879376676061;754.2552556636986;20632.38613472509;17715.079115027595;6166.628317438996;11548.450797588599;405.5704380791329;278.47956826146697;18525.98361017442;10531.959957253837;929.7970079795903;9602.162949274247;97.74149476150112;101.85094180963479;1092.9327416969995;586.3148384341695;96.30371666287007;490.0111217712994
88580.138757573;86259.6691832392;4.10526753213934E7;4.104610679783346E7;4.099993383245419E7;46172.96537926793;7241.700987509255;7086.111316874504;431115.9023005086;301111.7551388793;282756.6278172851;18355.12732159422;4720.102466875538;4497.359088520091;171970.08336900073;156282.73459425222;113749.57279346783;42533.16180078439;1137.04113230516;1302.4969475986527;168736.37944480203;53667.98946568819;11102.507328735044;42565.48213695314;888.5072758063751;914.4789465967253;29533.35275214946;25914.19024514709;8335.725914533208;17578.464330613882;399.926336816364;286.09363816861037;111280.3087694924;15484.462848116638;735.830989772783;14748.631858343855;96.12377570583568;85.6826959904142;1443.0943510090833;402.0426870430838;90.61953130766618;311.4231557354176
88594.63126154462;91783.10663581207;3.873676656763593E7;3.872557882010231E7;3.867567772312206E7;49901.09698025137;7224.328342570546;7563.867592201916;287791.45635184535;282273.09071282187;263347.05463538057;18926.0360774413;4669.527917925649;4992.192435503665;224812.4207859236;164366.34508004843;118254.45606015832;46111.889019890106;1171.148255768165;1150.521710140691;65201.23904332488;40857.050596276946;6828.344940481485;34028.705655795464;882.5562879035205;866.9892337098267;24829.835783012662;20404.16863246543;6045.325690375774;14358.842942089655;405.1684022974473;439.1987331758632;28042.058589406;13902.611457061335;1638.7059813641818;12263.905475697155;95.92747867578377;114.96547967187227;1131.1582515012392;614.6700566106906;172.66573606047814;442.0043205502124
88580.06212008256;89214.07356376988;4.18800976828448E7;4.1869688198575184E7;4.1829374982333876E7;40313.21624130756;7236.017368809429;7272.213336601069;306101.3181637946;297993.95694322383;281373.28083746496;16620.676105758874;4713.651778137055;4616.501354016328;168232.2353119548;149688.0717194912;106918.46147237222;42769.610247118995;1142.2167476978448;1231.623432314326;69505.65256288362;40537.753688488025;9184.142542764808;31353.611145723215;874.9361865456179;979.861419124011;35579.025091511015;26982.169269254453;8951.582529577769;18030.586739676684;412.6709894539989;354.23601693911473;25708.85450409191;16384.432867769323;1175.6850158057966;15208.747851963526;92.54166697487787;89.9911142072815;648.2381117193579;404.18806363322216;96.05638025909086;308.1316833741313
88587.10986782322;82464.29768064622;4.00139736542066E7;4.00028933629751E7;3.9971634006730296E7;31259.356244802475;7237.073607733307;6748.515443627215;304417.1300306484;295077.5856632512;277836.638051055;17240.94761219615;4750.385944270829;4108.99617295751;182210.49083407258;133333.51412154024;98894.68450226574;34438.829619274504;1112.0344846667517;1415.616767722812;132713.70397824535;62609.04365537463;13724.796002349723;48884.24765302491;881.3706587393542;1183.3758470322127;63889.92245444207;61064.58914241437;15928.81990927633;45135.76923313804;396.0921457285259;-32.52963282506965;58338.14992292771;39973.22234348362;18.698060319444874;39954.52428316417;97.19037432786101;73.05628873975729;692.7211243330928;275.2572695515485;77.34297154169936;197.91429800984918
88596.55082952474;91676.35916096921;3.690912413282161E7;3.687810838478292E7;3.683224683230704E7;45861.552475877106;7214.730198461487;7334.599329539285;259058.6109066105;248784.49242999236;231436.50222976465;17347.99020022771;4679.979425748843;4698.418881498014;153912.6571670277;137975.76194847765;92477.35002559717;45498.41192288046;1141.5865426430937;1469.2650289674432;85997.46598538996;65950.89064370163;10831.76858811194;55119.12205558969;918.2437744675507;689.6496749105036;21103.283322411582;13733.369858054917;3269.1548570647556;10464.215000990162;381.16207333993015;416.5865407358841;15078.970457699426;8878.22637136618;1259.0526236598348;7619.173747706344;93.75838226206804;60.67920342744014;437.86940337501386;222.75535349214516;43.593720737709525;179.16163275443563
88572.93445385408;86644.66290263121;4.193164779622904E7;4.192399759062787E7;4.188663387846863E7;37363.712159238756;7217.477449966581;7462.428075992003;342248.9315682367;338279.38857333886;321741.51078907616;16537.877784262702;4652.495767425478;4832.418831991721;189544.16698989703;156822.46753856246;121191.46124330323;35631.00629525923;1192.7654946948853;1206.6978210781015;75259.1955585778;51285.90164599868;11730.753870504983;39555.1477754937;880.8751407716935;934.1879946277321;29005.704545249217;24616.584949947443;8376.465706894614;16240.119243052826;397.7898458878299;404.31233869763213;18284.059388704056;12532.824000845518;1591.442157318492;10941.381843527026;93.55120118670125;84.81108959681579;727.5725576030677;399.29088923669406;73.86789644202065;325.4229927946734
88542.24610569737;91641.58143882728;3.906619177832983E7;3.905319316620254E7;3.901103742626247E7;42155.739940069616;7231.434136015569;7581.990923518298;282671.1792557826;279638.54619330657;262550.5116828887;17088.03451041784;4697.975839942205;4701.640269070639;167607.01280350224;138038.29910277127;102811.9359027532;35226.36320001808;1153.4633926933789;1601.0648413133126;80787.14829925314;64541.242574384916;14094.060858862087;50447.18171552283;884.8493523911402;872.5717728226838;31674.20258391415;26589.699557157892;6154.5341824365705;20435.16537472132;399.49645803011094;311.4922271308529;20099.044225274476;14259.7907942261;837.9941066728248;13421.796687553277;95.6490929587253;95.22181318081228;760.8761042235938;445.60286366114576;98.83890890374835;346.7639547573974
88597.50989638855;92360.1593141683;4.484809680004015E7;4.482440211851422E7;4.4775113044505194E7;49289.07400902361;7220.835543598359;7451.792359574657;308613.49629170867;300706.3082018954;283126.71453402087;17579.59366787452;4683.576147034835;4491.183179380282;156278.99681864443;150438.6086032394;106921.3035329833;43517.30507025613;1148.697447506303;1626.1288212279808;88187.02113938188;77713.22168909808;16852.61686805881;60860.60482103928;880.8913920997381;728.1749034770667;22917.319142731678;18060.45234058367;4347.395713056219;13713.05662752745;414.07650147423965;471.0390621912917;17147.4138670622;11972.78303222839;1860.616065948428;10112.166966279961;93.59405548323522;135.26639329803308;908.2418720317344;770.2228629162549;157.84345242085018;612.3794104954047
88582.84170144211;89139.14409065759;3.894123652959291E7;3.891632312510846E7;3.887883834066216E7;37484.784446299076;7217.898281310322;7519.97501988232;302909.7962135353;297120.6321928001;281764.91285652964;15355.719336270471;4688.891447446673;4623.826424769082;172303.17728452513;157007.69227663145;97856.58129515516;59151.11098147629;1169.2377142363985;1609.241221924851;119676.03404637832;90491.0851692191;15458.032474463444;75033.05269475566;866.8227802426584;847.0578275674812;25123.702236069606;19855.87471348002;6023.978756569771;13831.89595691025;399.34265328381923;323.28968814816034;23180.020024886493;13825.303872508424;908.4373584186709;12916.866514089754;93.60368610078514;116.55985747275285;818.2905559219713;608.3925915886839;127.39075927341315;481.0018323152707
88608.60507126339;88922.01791573966;4.483177238626828E7;4.482624164555911E7;4.4782476256987736E7;43765.38857137412;7220.071410890381;7232.496768181433;309890.24061237305;306283.776855678;291000.44877618656;15283.328079491446;4662.525471204574;4666.281663190771;212662.71799559382;155995.78043518952;115344.39658238267;40651.383852806845;1176.6049534903173;1317.2790821347262;83353.98988794771;56838.48613892789;11048.066713710554;45790.41942521733;880.5253074968223;825.8938002090799;23944.70909062258;19981.14099527347;6758.129027182858;13223.01196809061;402.23840884311267;337.87555571644555;25267.892374798066;13201.270900486044;1194.7300363148543;12006.540864171191;98.17726985553058;85.16666693040665;963.1013202605552;431.8673598060278;97.37786697795121;334.4894928280766
88558.32046431246;90270.32161009662;3.2925206027390808E7;3.2917980598332703E7;3.2873259978897464E7;44720.61943523958;7205.169155259912;7172.2029024386675;248611.50111227517;240478.18143048772;225818.74079066183;14659.440639825887;4703.491255653167;4923.413520984104;161021.24824017577;130898.26419851455;97785.72039951525;33112.54379899929;1123.0704745744179;1005.1885526102417;52427.825887266146;25626.126140065684;4815.597611018228;20810.528529047457;878.9405060243704;994.9119568762636;38152.23986400498;34851.714442809665;10895.231720864098;23956.482721945566;402.28457614581106;137.3375780824142;26648.585436922018;21753.523828994257;226.65841317299711;21526.86541582126;97.38234286213942;111.35129388565146;1032.9828931402244;648.6589876187041;156.77097074719183;491.8880168715123
88604.24136524712;98369.01495491911;3.804870634337667E7;3.803779604049714E7;3.7987557491617225E7;50238.548879913986;7226.636174677029;7936.04617497196;280325.55185672175;266334.39775511227;248580.92547763593;17753.472277476307;4661.702645606876;5284.746805512711;222663.85486056918;143881.63045265642;112933.75480476026;30947.875647896173;1199.3153475645604;1004.0306441840175;53483.88238918007;23418.298864843084;4649.5671919534325;18768.73167288965;877.402441524564;1185.558678466737;42578.05361931471;36458.579415112006;9303.696976683217;27154.882438428787;394.2390126021778;326.02888441420794;42170.30642390262;23879.762510583103;756.7846433301949;23122.977867252906;93.97672737879871;135.68116239429256;1736.3214287314877;952.9949887258458;151.63178487311401;801.3632038527318
88618.11822627361;84771.5204008686;5.155200646558433E7;5.15438004834493E7;5.151310233346383E7;30698.149985469878;7244.000133267184;6779.955116188357;354592.3959822201;351292.2205350572;334317.953324858;16974.267210199207;4676.509205873474;4191.7477339679635;174437.98267571384;162284.2134870597;118963.35575994861;43320.8577271111;1193.8054518548815;1273.2767229427006;72362.66726314297;53969.67661979722;12812.29703956519;41157.37958023203;867.3111767388772;1030.8915315474399;57307.690255872476;38355.90553729918;11599.1004736003;26756.805063698877;408.11688192836596;174.47635008720567;37550.975122340955;22527.764964813596;347.7343077940862;22180.03065701951;98.25741687157635;109.56277764303815;735.750000748327;579.7658512886899;180.39761934516463;399.3682319435252
88561.36028291228;73101.6993416198;3.414304786948871E7;3.4130008149857365E7;3.4103092908484004E7;26915.241373360157;7214.032383463047;5915.216296969549;253711.0964982401;240909.85561547594;229592.0203130379;11317.835302438034;4663.995493655267;3926.9556729781475;119809.25771085444;116199.92082991383;96921.64714753345;19278.27368238037;1197.2996930938318;821.9998479030279;39528.44505958039;18098.17990320544;6187.409999818999;11910.769903386441;878.4486379095923;640.8352236887853;12582.689358675965;9501.142184232958;4196.451378392543;5304.690805840414;382.3418505492924;441.5966290167803;21435.04288267714;7255.569903110327;1979.8934587396343;5275.6764443706925;91.94670825510484;83.82892338280953;525.0548339682164;363.8860539103581;91.79884456630757;272.0872093440505
88597.04145055472;97331.65748419016;4.842338576282314E7;4.838813392731174E7;4.8347601517738886E7;40532.40957285464;7228.195421269344;8004.550258067411;368621.8031584433;366957.65233391186;346006.3167432464;20951.33559066546;4700.3164247032855;5068.87229393883;198938.41379692653;195415.36869506977;130801.1234734497;64614.245221620076;1149.404692984759;1320.7552385579245;68596.74595209028;60881.30062597739;9369.759814216646;51511.540811760744;878.4711460427127;1000.6710119164655;31182.89389191263;24652.417075997575;10256.49870347406;14395.918372523514;402.0672411312196;502.37697701101314;23959.57705684952;17247.987525478533;2715.118781313273;14532.86874416526;97.93591640735943;111.87473664317076;624.1947838933918;573.1220301926594;141.8670590403172;431.2549711523422
88573.57071530713;92737.66415005582;3.839312371330696E7;3.838564785029131E7;3.833699749763649E7;48650.35265482217;7199.492915262404;7765.135191966581;317212.2398611042;293331.31947413995;272506.0018087775;20825.31766536244;4681.1227969186375;5099.262629362627;162950.00267454179;154967.39962526812;114515.24313393261;40452.156491335496;1153.3617988262492;1187.8501790190217;60833.22593599535;44742.85529966684;7713.021444903175;37029.83385476366;871.4156617431647;990.8298864419016;32760.5616781298;27352.444326717818;6803.6011686973625;20548.843158020456;399.19199003592996;371.48497356778677;28155.63207902756;16820.027891535432;1008.8157261642034;15811.212165371227;94.40066773839408;115.70752357524572;914.3978182183178;617.2733685559151;147.96592048281937;469.3074480730957
88592.47612188429;83795.44827729436;3.8038332695829414E7;3.802433244336293E7;3.798897800835307E7;35354.4350098595;7235.778882421816;6938.776280178667;277002.3958988292;275106.3461515602;258716.1855942825;16390.160557277704;4707.653280971645;4550.228375307918;163650.2309526293;147814.2956371829;114276.19186903759;33538.10376814529;1145.164963447201;1136.2771981807618;71482.16224222726;42669.311168188404;7748.367579804876;34920.943588383525;886.6521183632348;649.812124720117;15990.34062130929;10613.051094669998;3388.9862198062256;7224.064874863771;399.55458073911257;507.5352324213418;19624.53729186968;9447.136893316063;2194.101361325901;7253.035531990162;96.75393890060828;94.92334954853042;530.284461285174;374.8300782347794;86.54899920909838;288.28107902568104
88572.41873878613;89036.56616675614;4.36994666435562E7;4.3683356114436306E7;4.364434848182698E7;39007.63260932267;7251.4552293047345;7257.130533959387;334781.810087452;318801.3618894864;305217.32915071445;13584.03273877193;4673.263768398772;4697.757952681033;215947.86610422446;161697.3455175265;125714.36883104933;35982.97668647717;1188.1272847360626;1041.5652222202687;59931.0332570583;31550.37152277451;6679.226568521405;24871.144954253105;873.8032742223046;936.6425736012395;28105.7968681676;21517.360255894193;9520.356995988233;11997.003259905958;423.9499666294561;464.3857349768545;24047.544476186442;15722.093897950326;2443.4103452284394;13278.683552721886;92.31093531814129;116.77905047999005;1288.5725496610341;689.6572136156835;150.82996683335037;538.8272467823332
88612.2230875623;87755.84996153525;4.253371198772202E7;4.250006877839892E7;4.245673292034719E7;43335.85805173218;7200.1715307066;7105.974256410367;317281.61314526555;307676.4541561448;291894.64536100725;15781.808795137564;4630.325306940239;4151.472099675019;203533.90660893463;178054.64828702965;96277.9338232504;81776.71446377927;1200.4908050270533;1677.574152837121;116606.57019031637;102560.28959671926;18478.843568383476;84081.44602833578;866.4615809901268;929.9714078809423;28327.06050678397;24137.159015332185;8452.595261655437;15684.563753676748;409.0052083372763;251.419596939948;16888.277423916;12546.34023144542;629.357050350827;11916.983181094593;93.88862941189431;95.53699907733532;745.4044870692536;390.9322066340484;80.5041987274649;310.4280079065835
88610.0130296241;92058.32602530949;5.843312391138992E7;5.839773243961413E7;5.835446257237754E7;43269.867236591876;7213.213025693054;7614.195524549833;414691.8110512445;407317.19566276344;390423.6594542922;16893.536208471225;4685.4956581259885;4799.60119874025;206150.4497790878;183138.90091073472;151884.57001464328;31254.330896091444;1155.8319777327683;1116.2740181411134;57723.45675522984;40368.768783215426;11239.912847049029;29128.855936166397;873.6345694002839;1041.156949600306;28712.90446399639;25539.67336487215;10098.887233490923;15440.786131381226;400.590610763651;563.9889791296937;19169.849111221065;15803.403258981432;3016.4596295203123;12786.94362946112;97.66020967034504;93.17437893846648;716.8584317387699;454.0930674921228;117.28947701678996;336.8035904753329
88592.4794350536;90416.89779404487;4.052859531434964E7;4.051311079294756E7;4.047124676282504E7;41864.03012251854;7182.210089650282;7265.325212976601;278610.88910068705;271709.27954207355;256668.29628044603;15040.983261627523;4670.312123214103;4857.073729487558;177037.30165584348;149637.2385964022;111111.32546876997;38525.91312763223;1178.2392828594627;1132.9409239677475;59701.311344015274;38662.26903065494;7483.22446735346;31179.044563301482;841.3340081511128;742.3948904944025;25375.557808125548;12937.195599392642;4651.9633415787375;8285.232257813905;399.4542990710613;402.7808544083824;17143.827222765452;9239.738315341127;1399.6745213890454;7840.063793952081;92.87037635458418;130.1348146185024;1194.4007883783777;808.2460193994614;201.13688905676185;607.1091303426995
88596.20424599852;96045.05886423032;5.300684302793189E7;5.29983968652812E7;5.2956681614048876E7;41715.25123232603;7224.276033419508;7798.335624513561;410981.42667756433;376656.42811427236;354033.798097408;22622.630016864336;4656.434121276362;4827.645021827969;195422.1458606461;180111.34322931696;134191.05115076687;45920.29207855009;1187.4522462165316;1209.4218786373265;71984.91430129006;49359.39906224253;8586.790821897082;40772.60824034545;896.6187066239077;1166.156195072289;41906.579710268634;38206.02023136025;13398.348459030642;24807.67177232961;391.48041744143154;479.9183404468732;36409.14684456839;22492.064209101532;2330.699809248926;20161.364399852606;92.29054186122718;115.19418852909031;931.7056766253388;575.2022427730965;155.44632337179308;419.75591940130346
